UserName,Handle,Timestamp,Comments,Likes,Retweets,Text
Meganoticias Tepic,@MeganoticiasTEP,2020-09-17T15:27:32.000Z," ""Al pueblo pan y circo... ¿y la salud?"" 
La opinión de la periodista 
@magda_bastida
 en #100Palabras

#Salud #INSABI #México 
@PoloDominguez
 @MiguelANavarroQ
 @SSNayarit
 @aegnayarit 
@ClaudiaCruzDio1
 @NayaritGobierno",,1,1
MORENA VOTO PAREJO,@MorenaVoto,2020-09-17T15:27:32.000Z,"Replying to 
@FHerreraAvila
 @JLozanoA
 and 4 othersCOMO SERÁS SUBNORMAL 

Las medicinas están en el presupuesto de salud #INSABI 

Por eso pierden PANAZIS 
 

PD 

DEA VA POR TU AMIGO CABEZA DE VACA POR NARCO Y NO LO PODRÁN EVITAR",,1,1
AMIIF México,@AMIIFMx,2020-09-17T15:27:32.000Z,"Es el turno de la Dra. 
@sofiacharvel
, Directora del Programa de Derecho y Salud Pública del 
@ITAM_mx
, que nos comenta sobre #INSABI y la carga del sector salud en México a consecuencia de la COVID19.",1,2,5
El Lince,@ElLinceMx,2020-09-17T15:27:32.000Z,"Empresarios e #Insabi, los ganadores de la '#RifaAvionPresidencial'Empresarios e Insabi, los ganadores de la 'rifa del avión' - El Lince
Una cuarta parte de los ‘cachitos’ ganadores no fueron vendidos, por lo cual fueron cedidos al Instituto de Salud para el Bienestar, que con este boletos se quedó con 37 números premiados.
ellince.mx",,1,
Expansión Política,@ExpPolitica,2020-09-17T15:27:32.000Z,"Una cuarta parte de los ‘cachitos’ ganadores no fueron vendidos, por lo cual fueron cedidos al #InsabiEmpresarios e Insabi, los ganadores de la 'rifa del avión'
Una cuarta parte de los ‘cachitos’ ganadores no fueron vendidos, por lo cual fueron cedidos al Instituto de Salud para el Bienestar, que con este boletos se quedó con 37 números premiados.
politica.expansion.mx",1,3,3
ChaChaChar #QuedateEnCasa,@CharlyVerdeLeon,2020-09-17T15:27:32.000Z,"Replying to 
@econokafka
 and 
@jorgesuarezv#CornudosDeCuarta 
#MorenaCuevaDeLadrones 
#INSABI #Infonavit #INE #SCJ #COVID19 #ShowCuatroTe",,,
Alex,@curio_son,2020-09-17T15:27:32.000Z,"Replying to 
@luisestrada_
 and 
@lopezobrador_los boletos que les vendieron a los empresarios GANARON más premios que el #INSABI
#RifaDelAvionPresidencial",,,
Alex,@curio_son,2020-09-17T15:27:32.000Z,"Solo para recordarles que los boletos que les vendieron a los empresarios GANARON más premios que el #INSABI
#RifaDelAvionPresidencialQuote Tweet
El Financiero TV
@ElFinancieroTv
 · Sep 17, 2020
Estos son los hospitales COVID-19 y escuelas que ganaron uno de los premios de la rifa del valor del avión presidencial, de acuerdo con Ernesto Prieto Ortega, director general de la Lotería Nacional (@lotenal).",1,,1
Alex,@curio_son,2020-09-17T15:27:32.000Z,"Solo para recordarles que los boletos que les vendieron a los empresarios GANARON más premios que el #INSABI
#RifaDelAvionPresidencialQuote Tweet
Proceso
@proceso
 · Sep 15, 2020
""Es el momento perfecto para un espectáculo, dicen los críticos, especialmente uno que le devuelve el papel de Robin Hood: quita a los ricos de la nación para dar a los pobres"", publicó el diario NYT respecto a la #RifaAvionPresidencial
http://ow.ly/9Me550BrTRy",,,1
Jose Eduardo Lopez,@ccchhheee,2020-09-17T15:27:32.000Z,"Caps, estoy de nervios 
Te sacaste algo en la #RifaDelAvionPresidencial ???
Fuiste uno de los afortunados como el #INSABI?? 
@luisalbertweet
 ",1,,
Instituto de Salud para el Bienestar,@INSABI_mx,2020-09-17T15:27:32.000Z,"Profesionales del Sector Salud participaron en el desfile por el 210 aniversario de la Independencia de México, entre los cuales intervino personal reclutado por los “Médicos del Bienestar” del #INSABI.SALUD México and Juan Antonio Ferrer",3,3,21
Jose Eduardo Lopez,@ccchhheee,2020-09-17T15:27:32.000Z,"Espero te hayas sacado algo en la #RifaDelAvionPresidencial mi estimado 
@GATOHK
 

Que suerte han de tener los #INSABI hasta ahora, no?  

Suerte, espero hayas comprado varios para que tus oportunidades de ganar sean mayores.",1,,1
Polymarkuz,@polymarkuz,2020-09-17T15:27:32.000Z,"Replying to 
@GuichinL4
 @beltrandelrio
 and 2 othersRescató? En qué sentido, sólo demuestra con datos fidedignos como lo hizo, ahora todo es más caro con su basura de #INSABI",,,
El KayserSoze,@kaisersozemex,2020-09-16T15:18:34.000Z,"Replying to 
@lotenalMejor compartan:

•# total de boletos vendidos.
•Cuántos se entregaron a #INSABI o cualquier otra dependencia.
•Quién y cómo pagó dichos boletos.
•Quitando recursos públicos, cuánto se recaudó?
•Cuánto se pagará de premios?
@luisestrada_
 @CarlosLoret
 @latinus_us
 @Reforma",,2,
Mariän,@anthropgirl,2020-09-16T15:18:34.000Z,"Miuuuu #AMLO #Insabi no tienen vergüenzaQuote Tweet
Gatitos contra la Desigualdad
@GatitosVsDesig
 · Sep 15, 2020
Miau. Ya fue la confusa y opaca #RifaAvionPresidencial que no rifa un avión y genera un costo al Estado, impensable en  tiempos de estricta austeridad y de tanta necesidad por mayor protección ante la crisis económica.

Van 5 mentiras y verdades sobre #RifaAvionPresidencial:
Show this thread",,,
Mujeres Libertarias de México,@MujeresLiberMX,2020-09-16T15:18:34.000Z,#INSABI #RifaAvionPresidencial,1,2,4
Peggy Bubbier,@Peggybubier,2020-09-16T15:18:34.000Z,"#AvionPresidencial #15Septiembre #RifaDelAvionPresidencial #IndependenciaDeMexico #INSABI #CacasGrita #COVID19 #Zocalo #ElPeorGobiernoDeLaHistoria #CorruptosQuote Tweet
PEDRO FERRIZ H
@pedroferriz3
 · Sep 16, 2020
Lo bueno es que los hospitales invirtieron 500 mdp en boletos y se ganaron 80 mdp. 
Solo perdieron 420mdp",,,
La Silla Rota,@lasillarota,2020-09-16T15:18:34.000Z,"#Nación | El diputado Éctor Jaime Ramírez dio a conocer que hoy vence el plazo para que se den a conocer las reglas de operación del Instituto de Salud para el Bienestar #Insabi. *epSe acabó el tiempo del Insabi, hoy debe publicar reglas de operación
Las reglas de operación del Insabi tendrían que haber sido publicadas el pasado 30 de junio, de acuerdo con el decreto por el que se creó el Instituto
lasillarota.com",2,10,14
adn40,@adn40,2020-09-16T15:18:34.000Z,"El sector #Salud también fue ganador en la rifa del #AviónPresidencial, los boletos que no se vendieron fueron resguardados y en caso de resultar seleccionados se entregará el premio al #Insabi. 

Noticias #RepúblicaMx con 
@MLopezSanMartin
 | https://live.adn40.mx2:35
440 views",2,4,4
Renato Corona,@recoayo,2020-09-16T15:18:34.000Z,"Replying to 
@ChumiibbHasta donde yo recuerdo el #INSABI era la recuperación de la salud en todo #Mexico y que además el estado está obligado a garantizar la salud a todo el país, pero creo que entre bots y gente que le gusta tragar ""pan y circo"" piensan que con eso van a engañar ""a la gente buena"" ",,,
Renato Corona,@recoayo,2020-09-16T15:18:34.000Z,"Replying to 
@gerardoaz1993Cuál causa? El estado está obligado a garantizar la salud a todos los mexicanos, llego el #INSABI y dejo peor a quienes requerían de atención y tratamiento medico",,,
El Telurico,@meztlixu,2020-09-16T15:18:34.000Z,"Replying to 
@rthur013Sr Pndjos siempre hemos sido.
Y ahora? aún así los compro todos?
Bueno dalos al #INSABI y así recuperamos algo.",,,
David Ed Castellanos,@dect1608,2020-09-16T15:18:34.000Z,"Entre la farsa de la #RifaAvionPresidencial y la colecta de #FirmasPorJuicio ... esto es lo mejor. 

Por cierto en #Tamaulipas el activismo 
@PartidoMorenaMx
 ya recaudó unas 300 mil rúbricas en una entidad de más de 3millones de habitantes, según conteo de población 2005 #INSABI",,,1
Ivân Hernández,@expansivovh,2020-09-16T15:18:34.000Z,"Y si el #INSABI no gana ningún boleto del #AvionPresidencial? con que comprara lo dejó de comprar?Descalifican compra de boletos del avión presidencial por INSABI - Sitio de Noticias
Redacción / Notitrece El senador de la república, Juan Manuel Fócil Pérez, señaló que la postura del grupo parlamentario del PRD , en torno al Segundo Informe de Gobierno, en materia de Política...
canal13mexico.com",,,
Imagen Radio Veracuz,@ImagenRadioVer,2020-09-16T15:18:34.000Z,"#AlAire Califica senadora Indira Rosales San Román que la rifa del avión presidencial resulta una ""tomada de pelo"" y que se destinarán 8 millones del #INSABI a comprar boletos.",,,
Instituto de Salud para el Bienestar,@INSABI_mx,2020-09-15T19:59:44.000Z,"Con la entrega de billetes en Chiapas y Michoacán, el #INSABI concluyó la distribución de 1,051 “cachitos” del Gran Sorteo, equivalente al #AviónPresidencial, a cada uno de los 951 hospitales públicos del país que atienden #COVID19. (1/3)SALUD México and Juan Antonio Ferrer",1,3,6
juan de dios sanchez,@jdsanbro,2020-09-15T19:59:44.000Z,"Replying to 
@mario_delgadoSi tan solo el #INSABI tuviese recursos para comprar medicamentos y distribuir a los niños con cáncer...¿WTF?, son unos imbeciles.",,1,1
NotiexpressMx,@NotiexpressmxY,2020-09-15T19:59:44.000Z,"Doctora se suicida al interior de su consultorio en Tahdziú https://notiexpressmx.com/yucatan/doctora-se-suicida-al-interior-de-su-consultorio-en-tahdziu/… #INSABIDoctora se suicida al interior de su consultorio en Tahdziú - Notiexpress MX
Una doctora de 25 años se quitó la vida en su consultorio del centro de salud de Tahdziú. Personal q
notiexpressmx.com",,1,
Juan Carlos Haro,@juancarlosharo,2020-09-15T19:59:44.000Z,"A ver 
@lopezobrador_
 , si el 
@INSABI_mx
 tiene dinero para comprar boletos de la No Rifa? Entonces, Para que hacer una ""rifa"" para darle dinero al #INSABI ?",,,
Heraldo Ags,@heraldoags,2020-09-15T19:59:44.000Z,"Casi mil hospitales públicos de todo el país que atienden #Covid19 recibieron billetes para el Gran Sorteo Especial número 235, equivalente al valor del avión presidencial, informó Juan Ferrer, titular del #Insabi
https://heraldo.mx/entregan-un-millon-de-cachitos-a-hospitales-publicos/…",,,1
Roy Olivos,@RoyOlivos,2020-09-15T19:59:44.000Z,#INSABI #AvionPresidencial,,,
Claudia #4T,@Claudia_ag,2020-09-15T19:59:44.000Z,"Replying to 
@PalestraAgsSi se adhiere al #INSABI 
@MartinOrozcoAgs
 alias Ratín, cómo se podría seguir robando el presupuesto en Salud.",,,
Tomas Tepalo,@TTepalo,2020-09-15T19:59:44.000Z,"Que propio. 
Además en clave antichaira (inglés)
#RifaAvionPresidencial 
#AmloCorruptoMafioso 
#INSABIQuote Tweet
Jude Webber
@jude_webber
 · Sep 15, 2020
Plane raffle shows healthcare is a lottery in Mexico https://ft.com/content/bf3e1596-63f7-4104-bd7a-fd5e604de899… via @financialtimes",,,
✰ ᖇɩᥴᖾɩ Sᥙᥒ⳽ᖾɩᥒᥱ,@_rikardo_,2020-09-15T19:59:44.000Z,"Del 1 al 1000... que tan pendejos se sientes con su cachito de la rifa del ""AVION"" ... que no RIFA NINGUN AVION... 
Que tan mal se sientes sabiendo que el #INSABI gasto en BOLETOS en lugar de gastar en MEDICINA?!?!? 
#RifaDelAvion #15DESEPTIEMBRE",1,1,3
Dr. Josué Cortés Z.,@DrJosueCortes,2020-09-15T19:59:44.000Z,"Replying to 
@tumbaburrossPor dónde le busques, el premio de la rifa más fraudulenta (promovida y avalada por #gobiernomx) en la historia de #México será, oh sorpresa! : el #INSABI , al cual le pudieron dotar de recursos directamente, pero el #CIRCOEsPrimero !",,,1
Jorge Espadas,@JorgeEspadasMX,2020-09-15T19:59:44.000Z,"Una rifa de un avión sin avión, las instituciones como el #INSABI gastando dinero en cachitos, el presidente dando prioridad a este tema cada vez que se tenía que explicar un mal manejo en su gobierno, aún así fracasó.
La prioridad en tiempos de pandemia debe ser empleo y salud.Annia Gómez
 #UsaCubrebocas 
 and 8 others",,25,24
Jana,@langleysoryuu,2020-09-15T19:59:44.000Z,"Wow, lo que precisamente necesita un hospital.. boletos de una tonta rifa de un avión rentado. Me da mucho estrés ver las noticias de la rifa más forzada de la historia 
 #INSABIQuote Tweet
El Universal
@El_Universal_Mx
 · Sep 14, 2020
Entrega Insabi más de 49 mil 500 boletos del sorteo del avión a hospitales de Sonora https://eluniversal.com.mx/estados/entrega-insabi-mas-de-49-mil-500-boletos-del-sorteo-del-avion-hospitales-de-sonora…",,,
Informe Diario Mexico,@InformeDiario1,2020-09-15T19:59:44.000Z,"Replying to 
@jenarovillamil
 @senadomexicano
 and 
@Forbes_esJuicio a 
@lopezobrador_
 por asesinatos premeditados por 
#covid 
@SSalud_mx
  #INSABI  por no dar tratamiento de Cancer a los Niños #niñosconcancer a La Haya junto  
@HLGatell
 es momento de meter a la cárcel un Presidente en Funcuones antes del 1 Diciembre únete 
@OficialFrenaaa",,1,1
Medico Pirujano,@medicopirujano,2020-09-14T23:50:45.000Z,"Ya lo había dicho pero nada como una representación gráfica del nuevo sistema #INSABI #TransformacionDe4TaQuote Tweet
Reforma Opinión
@reformaopinion
 · Sep 14, 2020
Insabi... Cartón de#Pacasso @DrNetas en @Reforma",,,
Tessy Cisneros,@TessyCis,2020-09-14T23:50:45.000Z,"El #INSABI sin medicamentos y sin materiales, pero qué tal los boletos para la rifa? 
  

Cartón de 
@DrNetas
 #PacassoQuote Tweet
Reforma Opinión
@reformaopinion
 · Sep 14, 2020
Insabi... Cartón de#Pacasso @DrNetas en @Reforma",,,1
Jose Luis Gallardo,@j_l_gallardo,2020-09-14T23:50:45.000Z,"Replying to 
@BerexunLos millonarios premios se entregarán como sigue:
Al 
@INSABI_mx
 
A algún Secretario de Estado o dirigente de #Morena que generosamente lo donará al #INSABI 
A algún Senador o Diputado de #Morena que lo dará al Sector Salud y así algún empresario, en resumen se hará otro Show",,,
Mujer que toma café,@tihui,2020-09-14T23:50:45.000Z,"Ya no hay boletos 
 solo alcanzamos uno. #AviónPresidencial #INSABI #IndependenciadeMéxico",4,1,12
Sniper,@sniperrhino1,2020-09-14T23:50:45.000Z,"Replying to 
@SimonDePiedra
 and 
@SimnTolomeo2Pero que tal cuando les dijeron que el seguro popular era una fuga de dinero... Pues resulta que con todo y sus fugas era mejor servicio que el #INSABI la pregunta es ¿cuantos de los que estan siendo afectados hoy, eran en su momento seguidores a muerte de Lopitos?",,,3
Mercedes Covarrubias,@mercedes_cd,2020-09-14T23:50:45.000Z,"No tienen vergüenza #INSABIQuote Tweet
Denise Ramos
@deniseramosm
 · Sep 14, 2020
En lugar de comprar las quimios de los niños con cáncer, el Insabi compra cachitos de la rifa del avión sin avión. @DrNetas",,3,2
Carlos Amezcua,@carlosamezcuah,2020-09-14T23:50:45.000Z,"¿
@FGRMexico
 se someterá a votación si se le fincan cargos al director del 
@INSABI_mx
 por el peculado cometido en la compra de los cachitos para la “rifa” del avión? 

#INSABI #SonMasCorruptos #Fiscalia",1,,
ioseandoni Me☭ico,@ioseandoni,2020-09-14T23:50:45.000Z,"Replying to 
@samuel_garciasBasta de las limosnas de la oligarquía, vamos por un sistema de salud de calidad para el pueblo de México. #INSABI #SiVa #imss #SSA #Covid_19",,,
Decálogo,@DecalogoOficial,2020-09-14T23:50:45.000Z,"#Política 
 Pide AMLO seguir comprando cachitos para la rifa, ya van 70% de boletos vendidos.

https://decalogonews.com/mx/pide-amlo-seguir-comprando-cachitos-para-la-rifa-ya-van-70-de-boletos-vendidos/…

#AMLO #Rifa #CDMX #AviónPresidencial #ErnestoPrieto #LoteríaNacional #Insabi #AndrésManuelLópezObrador #Mx #ViralX #Decálogo",1,,
Jazza,@JazzAMedina,2020-09-14T23:50:45.000Z,"El dinero del #INSABI se debe usar para los gastos en salud, la venta de los cachitos se va a usar para los gastos en salud, #TeLoExplicoEnCachitos, pero adicionalmente cada institución de salud puede tener la remota posibilidad (1 en 60 mil) de ganar 20 millones de pesos.",,,1
"Dani Ortega ""El Doc""",@JDOOficial,2020-09-14T23:50:45.000Z,"Replying to 
@AMAXMexicoTe apuesto un cachito a que la Lotería se la gana alguien del mismo gobierno 4T que curiosa y republicana ente dona todo al #INSABI",,,
PAN Camargo,@PANCamargoTam_,2020-09-14T23:50:45.000Z,"Las niñas y niños que tienen cáncer en nuestro país carecen de medicamentos, lo sensato sería financiarlos; sin embargo el #INSABI prefirió gastar casi 8 millones de pesos en cachitos de lotería. 

#SigamosEnAcción #TamaulipasEnAcción 
#UnidosYFuertes #Tamaulipas #MxQuote Tweet
Luis Cachorro Cantú
@LuisCantuMx
 · Sep 13, 2020
Es inaceptable que niñas y niños con Cáncer sigan en la espera de medicamentos mientras la prioridad del INSABI es comprar boletos para la rifa del avión.
Los funcionarios de #Morena no hacen más que demostrar insensibilidad ante la necesidad de la gente.
https://twitter.com/El_Universal_Mx/status/1305191055424356354…",,,
PAN Mainero,@PANMaineroTamMx,2020-09-14T23:50:45.000Z,"Las niñas y niños que tienen cáncer en nuestro país carecen de medicamentos, lo sensato sería financiarlos; sin embargo el #INSABI prefirió gastar casi 8 millones de pesos en cachitos de lotería. 

#SigamosEnAcción #TamaulipasEnAcción 
#UnidosYFuertes #Tamaulipas #MxQuote Tweet
Luis Cachorro Cantú
@LuisCantuMx
 · Sep 13, 2020
Es inaceptable que niñas y niños con Cáncer sigan en la espera de medicamentos mientras la prioridad del INSABI es comprar boletos para la rifa del avión.
Los funcionarios de #Morena no hacen más que demostrar insensibilidad ante la necesidad de la gente.
https://twitter.com/El_Universal_Mx/status/1305191055424356354…",,,
PAN Jaumave,@PANJaumaveTam,2020-09-14T23:50:45.000Z,"Las niñas y niños que tienen cáncer en nuestro país carecen de medicamentos, lo sensato sería financiarlos; sin embargo el #INSABI prefirió gastar casi 8 millones de pesos en cachitos de lotería. 

#SigamosEnAcción #TamaulipasEnAcción 
#UnidosYFuertes #Tamaulipas #MxQuote Tweet
Luis Cachorro Cantú
@LuisCantuMx
 · Sep 13, 2020
Es inaceptable que niñas y niños con Cáncer sigan en la espera de medicamentos mientras la prioridad del INSABI es comprar boletos para la rifa del avión.
Los funcionarios de #Morena no hacen más que demostrar insensibilidad ante la necesidad de la gente.
https://twitter.com/El_Universal_Mx/status/1305191055424356354…",,,
